birthPlaceCountry,countryofResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,,,1,,,,,,,,US,,,173,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,176,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,177,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,179,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,181,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,184,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,185,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,186,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,187,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,189,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,194,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,195,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,197,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,198,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,199,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,200,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,204,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,205,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,208,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,212,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,213,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,214,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,215,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,216,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,217,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,219,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,221,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,224,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,227,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,230,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,232,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,234,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,236,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,237,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,239,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,240,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,242,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,243,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,244,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,245,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,251,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,252,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,253,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,255,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,256,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,258,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,259,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,260,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,261,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,266,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,271,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,272,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,274,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,276,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,277,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,279,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,281,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,284,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,285,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,286,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,287,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,289,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,292,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,293,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,294,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,297,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,298,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,299,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,300,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,303,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,304,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,306,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,307,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,309,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,312,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,316,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,317,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,318,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,319,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,320,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,322,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,323,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,324,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,329,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,336,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,337,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,338,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,345,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,349,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,356,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,357,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,358,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,360,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,361,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,363,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,364,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,366,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,370,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,372,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,375,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,377,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,379,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,380,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,384,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,385,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,387,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,388,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,390,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,398,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,399,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,400,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,404,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,406,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,407,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,408,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,409,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,410,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,412,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,414,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,416,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,417,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,419,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,420,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,421,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,423,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,424,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,425,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,426,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,429,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,433,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,435,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,440,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,443,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,444,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,445,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,446,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,447,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,448,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,450,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,452,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,453,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,455,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,457,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,458,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,459,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,460,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,461,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,462,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,464,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,465,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,466,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,471,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,474,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,476,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,477,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,479,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,484,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,485,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,488,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,489,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,495,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,497,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,498,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,503,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,504,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,505,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,506,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,507,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,509,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,510,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,512,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,513,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,515,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,516,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,517,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,518,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,519,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,523,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,527,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,534,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,537,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,543,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,544,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,548,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,549,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,550,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,552,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,553,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,554,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,558,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,561,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,562,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,563,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,564,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,565,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,566,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,567,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,568,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,570,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,571,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,573,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,574,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,575,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,577,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,579,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,580,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,583,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,589,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,591,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,592,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,593,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,599,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,600,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,603,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,605,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,607,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,608,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,611,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,613,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,615,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,616,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,617,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,618,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,622,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,623,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,625,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,626,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,627,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,628,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,631,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,632,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,633,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,634,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,636,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,637,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,638,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,640,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,642,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,643,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,644,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,645,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,647,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,649,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,650,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,657,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,659,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,660,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,661,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,662,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,663,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,666,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,667,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,669,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,670,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,671,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,672,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,674,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,675,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,676,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,680,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,683,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,685,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,686,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,687,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,688,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,689,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,690,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,691,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,692,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,693,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,694,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,696,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,697,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,699,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,701,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,702,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,707,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,709,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,710,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,712,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,713,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,714,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,716,Individual,,,,,,,,,,,,,,
